fecha,macrosector_id,ocupados_miles,var_empleo_anual,macrosector
2021-11,M10,1785.776,37.4735,Servicios profesionales
2021-12,M10,1868.794,40.4894,Servicios profesionales
2022-01,M10,1705.737,14.8807,Servicios profesionales
2022-02,M10,1777.809,4.6051,Servicios profesionales
2022-03,M10,1529.767,-1.2947,Servicios profesionales
2022-04,M10,1729.091,8.0928,Servicios profesionales
2022-05,M10,1726.431,6.7357,Servicios profesionales
2022-06,M10,1554.329,-5.0743,Servicios profesionales
2022-07,M10,1820.928,11.6077,Servicios profesionales
2022-08,M10,1805.652,5.4299,Servicios profesionales
2022-09,M10,1740.112,1.872,Servicios profesionales
2022-10,M10,1714.426,-1.0843,Servicios profesionales
2022-11,M10,1871.191,4.7831,Servicios profesionales
2022-12,M10,1827.624,-2.203,Servicios profesionales
2023-01,M10,1913.545,12.1829,Servicios profesionales
2023-02,M10,1756.112,-1.2204,Servicios profesionales
2023-03,M10,1793.156,17.2176,Servicios profesionales
2023-04,M10,1745.571,0.9531,Servicios profesionales
2023-05,M10,1753.66,1.5772,Servicios profesionales
2023-06,M10,1820.362,17.1156,Servicios profesionales
2023-07,M10,1761.212,-3.2794,Servicios profesionales
2023-08,M10,1894.569,4.9244,Servicios profesionales
2023-09,M10,1747.14,0.4039,Servicios profesionales
2023-10,M10,1770.845,3.2908,Servicios profesionales
2023-11,M10,1941.276,3.7455,Servicios profesionales
2023-12,M10,1965.609,7.55,Servicios profesionales
2024-01,M10,1851.899,-3.2216,Servicios profesionales
2024-02,M10,1641.056,-6.5517,Servicios profesionales
2024-03,M10,1826.049,1.8344,Servicios profesionales
2024-04,M10,1808.515,3.6059,Servicios profesionales
2024-05,M10,1737.143,-0.9419,Servicios profesionales
2024-06,M10,1710.709,-6.0237,Servicios profesionales
2024-07,M10,1821.507,3.4235,Servicios profesionales
2024-08,M10,1835.435,-3.1212,Servicios profesionales
2024-09,M10,1922.739,10.0507,Servicios profesionales
2024-10,M10,1673.375,-5.5042,Servicios profesionales
2024-11,M10,1892.325,-2.5216,Servicios profesionales
2024-12,M10,1846.008,-6.0847,Servicios profesionales
2025-01,M10,1734.198,-6.3557,Servicios profesionales
2025-02,M10,1748.546,6.5501,Servicios profesionales
2025-03,M10,1777.76,-2.6445,Servicios profesionales
2025-04,M10,1787.925,-1.1385,Servicios profesionales
2025-05,M10,1873.95,7.8754,Servicios profesionales
2025-06,M10,1822.266,6.5211,Servicios profesionales
2025-07,M10,1936.324,6.3034,Servicios profesionales
2025-08,M10,1780.785,-2.9775,Servicios profesionales
2025-09,M10,1711.054,-11.0096,Servicios profesionales
2025-10,M10,1811.208,8.2368,Servicios profesionales
2025-11,M10,1842.993,-2.607,Servicios profesionales
2025-12,M10,1915.144,3.7452,Servicios profesionales
2026-01,M10,1889.005,8.9267,Servicios profesionales
2026-02,M10,1998.409,14.2898,Servicios profesionales
2026-03,M10,1844.452,3.7515,Servicios profesionales
2015-01,M11,1991.139,,"Gobierno, educación y salud"
2015-02,M11,2168.275,,"Gobierno, educación y salud"
2015-03,M11,2356.911,,"Gobierno, educación y salud"
2015-04,M11,2371.369,,"Gobierno, educación y salud"
2015-05,M11,2395.382,,"Gobierno, educación y salud"
2015-06,M11,2493.1,,"Gobierno, educación y salud"
2015-07,M11,2329.16,,"Gobierno, educación y salud"
2015-08,M11,2440.221,,"Gobierno, educación y salud"
2015-09,M11,2492.26,,"Gobierno, educación y salud"
2015-10,M11,2518.187,,"Gobierno, educación y salud"
2015-11,M11,2367.575,,"Gobierno, educación y salud"
2015-12,M11,2234.033,,"Gobierno, educación y salud"
2016-01,M11,2193.037,10.1398,"Gobierno, educación y salud"
2016-02,M11,2347.501,8.2658,"Gobierno, educación y salud"
2016-03,M11,2424.236,2.8565,"Gobierno, educación y salud"
2016-04,M11,2419.392,2.0251,"Gobierno, educación y salud"
2016-05,M11,2551.509,6.5178,"Gobierno, educación y salud"
2016-06,M11,2532.489,1.5799,"Gobierno, educación y salud"
2016-07,M11,2404.199,3.2217,"Gobierno, educación y salud"
2016-08,M11,2438.603,-0.0663,"Gobierno, educación y salud"
2016-09,M11,2541.778,1.9869,"Gobierno, educación y salud"
2016-10,M11,2407.872,-4.3807,"Gobierno, educación y salud"
2016-11,M11,2570.851,8.5858,"Gobierno, educación y salud"
2016-12,M11,2366.974,5.9507,"Gobierno, educación y salud"
2017-01,M11,2103.153,-4.0986,"Gobierno, educación y salud"
2017-02,M11,2231.373,-4.9469,"Gobierno, educación y salud"
2017-03,M11,2443.817,0.8077,"Gobierno, educación y salud"
2017-04,M11,2534.357,4.7518,"Gobierno, educación y salud"
2017-05,M11,2453.512,-3.8407,"Gobierno, educación y salud"
2017-06,M11,2626.242,3.702,"Gobierno, educación y salud"
2017-07,M11,2271.033,-5.5389,"Gobierno, educación y salud"
2017-08,M11,2625.99,7.6842,"Gobierno, educación y salud"
2017-09,M11,2567.161,0.9986,"Gobierno, educación y salud"
2017-10,M11,2436.764,1.1999,"Gobierno, educación y salud"
2017-11,M11,2445.564,-4.8734,"Gobierno, educación y salud"
2017-12,M11,2230.049,-5.7848,"Gobierno, educación y salud"
2018-01,M11,2075.432,-1.3181,"Gobierno, educación y salud"
2018-02,M11,2293.35,2.7775,"Gobierno, educación y salud"
2018-03,M11,2478.299,1.411,"Gobierno, educación y salud"
2018-04,M11,2555.936,0.8515,"Gobierno, educación y salud"
2018-05,M11,2543.834,3.6813,"Gobierno, educación y salud"
2018-06,M11,2822.275,7.4644,"Gobierno, educación y salud"
2018-07,M11,2488.737,9.5861,"Gobierno, educación y salud"
2018-08,M11,2620.385,-0.2134,"Gobierno, educación y salud"
2018-09,M11,2398.952,-6.5523,"Gobierno, educación y salud"
2018-10,M11,2451.05,0.5863,"Gobierno, educación y salud"
2018-11,M11,2444.325,-0.0507,"Gobierno, educación y salud"
2018-12,M11,2413.104,8.2086,"Gobierno, educación y salud"
2019-01,M11,2096.438,1.0121,"Gobierno, educación y salud"
2019-02,M11,2427.395,5.8449,"Gobierno, educación y salud"
2019-03,M11,2609.834,5.3075,"Gobierno, educación y salud"
2019-04,M11,2506.797,-1.9225,"Gobierno, educación y salud"
2019-05,M11,2672.931,5.0749,"Gobierno, educación y salud"
2019-06,M11,2770.813,-1.8234,"Gobierno, educación y salud"
2019-07,M11,2477.454,-0.4534,"Gobierno, educación y salud"
2019-08,M11,2589.233,-1.1888,"Gobierno, educación y salud"
2019-09,M11,2551.468,6.3576,"Gobierno, educación y salud"
2019-10,M11,2505.801,2.2338,"Gobierno, educación y salud"
2019-11,M11,2546.89,4.196,"Gobierno, educación y salud"
2019-12,M11,2298.347,-4.7556,"Gobierno, educación y salud"
2020-01,M11,2122.875,1.261,"Gobierno, educación y salud"
2020-02,M11,2362.523,-2.6725,"Gobierno, educación y salud"
2020-03,M11,2382.79,-8.6996,"Gobierno, educación y salud"
2020-04,M11,2011.438,-19.7606,"Gobierno, educación y salud"
2020-05,M11,2022.613,-24.3298,"Gobierno, educación y salud"
2020-06,M11,2116.261,-23.6231,"Gobierno, educación y salud"
2020-07,M11,1982.827,-19.9651,"Gobierno, educación y salud"
2020-08,M11,2307.586,-10.8776,"Gobierno, educación y salud"
2020-09,M11,2195.084,-13.9678,"Gobierno, educación y salud"
2020-10,M11,2286.65,-8.7457,"Gobierno, educación y salud"
2020-11,M11,2466.947,-3.1388,"Gobierno, educación y salud"
2020-12,M11,2220.998,-3.3654,"Gobierno, educación y salud"
2021-01,M11,2389.32,12.5511,"Gobierno, educación y salud"
2021-02,M11,2635.745,11.5648,"Gobierno, educación y salud"
2021-03,M11,2399.591,0.7051,"Gobierno, educación y salud"
2021-04,M11,2596.145,29.0691,"Gobierno, educación y salud"
2021-05,M11,2644.442,30.7438,"Gobierno, educación y salud"
2021-06,M11,2414.258,14.0813,"Gobierno, educación y salud"
2021-07,M11,2421.182,22.1076,"Gobierno, educación y salud"
2021-08,M11,2468.93,6.9919,"Gobierno, educación y salud"
2021-09,M11,2519.332,14.7716,"Gobierno, educación y salud"
2021-10,M11,2477.923,8.3648,"Gobierno, educación y salud"
2021-11,M11,2676.641,8.5001,"Gobierno, educación y salud"
2021-12,M11,2448.182,10.2289,"Gobierno, educación y salud"
2022-01,M11,2457.416,2.85,"Gobierno, educación y salud"
2022-02,M11,2555.64,-3.0392,"Gobierno, educación y salud"
2022-03,M11,2703.091,12.648,"Gobierno, educación y salud"
2022-04,M11,2682.117,3.3115,"Gobierno, educación y salud"
2022-05,M11,2855.068,7.9649,"Gobierno, educación y salud"
2022-06,M11,2583.708,7.0187,"Gobierno, educación y salud"
2022-07,M11,2693.475,11.2463,"Gobierno, educación y salud"
2022-08,M11,2768.869,12.1485,"Gobierno, educación y salud"
2022-09,M11,2618.138,3.9219,"Gobierno, educación y salud"
2022-10,M11,2637.416,6.4366,"Gobierno, educación y salud"
2022-11,M11,2774.825,3.6682,"Gobierno, educación y salud"
2022-12,M11,2655.073,8.4508,"Gobierno, educación y salud"
2023-01,M11,2243.759,-8.6944,"Gobierno, educación y salud"
2023-02,M11,2545.83,-0.3839,"Gobierno, educación y salud"
2023-03,M11,2888.507,6.8594,"Gobierno, educación y salud"
2023-04,M11,2800.037,4.3965,"Gobierno, educación y salud"
2023-05,M11,2720.757,-4.7043,"Gobierno, educación y salud"
2023-06,M11,2853.1,10.4266,"Gobierno, educación y salud"
2023-07,M11,2713.946,0.76,"Gobierno, educación y salud"
2023-08,M11,2953.241,6.6587,"Gobierno, educación y salud"
2023-09,M11,2854.458,9.0263,"Gobierno, educación y salud"
2023-10,M11,2828.006,7.2264,"Gobierno, educación y salud"
2023-11,M11,2784.385,0.3445,"Gobierno, educación y salud"
2023-12,M11,2672.577,0.6593,"Gobierno, educación y salud"
2024-01,M11,2417.832,7.7581,"Gobierno, educación y salud"
2024-02,M11,2632.06,3.3871,"Gobierno, educación y salud"
2024-03,M11,2811.593,-2.6628,"Gobierno, educación y salud"
2024-04,M11,2848.784,1.7409,"Gobierno, educación y salud"
2024-05,M11,2821.126,3.689,"Gobierno, educación y salud"
2024-06,M11,2680.897,-6.0356,"Gobierno, educación y salud"
2024-07,M11,2877.751,6.0357,"Gobierno, educación y salud"
2024-08,M11,2879.727,-2.4893,"Gobierno, educación y salud"
2024-09,M11,2809.251,-1.5837,"Gobierno, educación y salud"
2024-10,M11,2721.968,-3.7496,"Gobierno, educación y salud"
2024-11,M11,2971.903,6.7346,"Gobierno, educación y salud"
2024-12,M11,2778.745,3.9725,"Gobierno, educación y salud"
2025-01,M11,2557.062,5.7585,"Gobierno, educación y salud"
2025-02,M11,2850.149,8.2859,"Gobierno, educación y salud"
2025-03,M11,2659.004,-5.4271,"Gobierno, educación y salud"
2025-04,M11,3084.254,8.2656,"Gobierno, educación y salud"
2025-05,M11,2872.584,1.824,"Gobierno, educación y salud"
2025-06,M11,2922.362,9.0069,"Gobierno, educación y salud"
2025-07,M11,2824.353,-1.8555,"Gobierno, educación y salud"
2025-08,M11,3026.964,5.1129,"Gobierno, educación y salud"
2025-09,M11,2997.055,6.6852,"Gobierno, educación y salud"
2025-10,M11,2893.639,6.3069,"Gobierno, educación y salud"
2025-11,M11,3014.704,1.4402,"Gobierno, educación y salud"
2025-12,M11,2899.854,4.3584,"Gobierno, educación y salud"
2026-01,M11,2728.847,6.7181,"Gobierno, educación y salud"
2026-02,M11,3094.129,8.5603,"Gobierno, educación y salud"
2026-03,M11,3028.165,13.8834,"Gobierno, educación y salud"
2015-01,M12,1854.097,,Arte y recreación
2015-02,M12,1826.262,,Arte y recreación
2015-03,M12,1892.394,,Arte y recreación
2015-04,M12,1839.746,,Arte y recreación
2015-05,M12,2123.474,,Arte y recreación
2015-06,M12,1864.459,,Arte y recreación
2015-07,M12,1955.569,,Arte y recreación
2015-08,M12,1898.937,,Arte y recreación
2015-09,M12,1884.49,,Arte y recreación
2015-10,M12,2079.121,,Arte y recreación
2015-11,M12,1853.408,,Arte y recreación
2015-12,M12,1762.556,,Arte y recreación
2016-01,M12,1841.341,-0.688,Arte y recreación
2016-02,M12,1857.868,1.7306,Arte y recreación
2016-03,M12,1851.893,-2.1402,Arte y recreación
2016-04,M12,1849.366,0.5229,Arte y recreación
2016-05,M12,1893.509,-10.8297,Arte y recreación
2016-06,M12,1790.974,-3.9414,Arte y recreación
2016-07,M12,1777.876,-9.0865,Arte y recreación
2016-08,M12,1886.884,-0.6347,Arte y recreación
2016-09,M12,1853.524,-1.6432,Arte y recreación
2016-10,M12,1880.835,-9.537,Arte y recreación
2016-11,M12,1839.064,-0.7739,Arte y recreación
2016-12,M12,1953.588,10.8384,Arte y recreación
2017-01,M12,1913.482,3.9179,Arte y recreación
2017-02,M12,1842.608,-0.8214,Arte y recreación
2017-03,M12,1824.879,-1.4587,Arte y recreación
2017-04,M12,1847.316,-0.1108,Arte y recreación
2017-05,M12,1806.933,-4.5723,Arte y recreación
2017-06,M12,1963.419,9.6286,Arte y recreación
2017-07,M12,1857.729,4.4915,Arte y recreación
2017-08,M12,1797.959,-4.7128,Arte y recreación
2017-09,M12,1884.09,1.6491,Arte y recreación
2017-10,M12,1860.277,-1.093,Arte y recreación
2017-11,M12,1851.429,0.6724,Arte y recreación
2017-12,M12,1935.126,-0.945,Arte y recreación
2018-01,M12,1878.502,-1.8281,Arte y recreación
2018-02,M12,1738.352,-5.6581,Arte y recreación
2018-03,M12,1892.377,3.6988,Arte y recreación
2018-04,M12,1831.529,-0.8546,Arte y recreación
2018-05,M12,1985.438,9.8789,Arte y recreación
2018-06,M12,1903.535,-3.05,Arte y recreación
2018-07,M12,1997.906,7.5456,Arte y recreación
2018-08,M12,1896.468,5.4789,Arte y recreación
2018-09,M12,1938.703,2.8986,Arte y recreación
2018-10,M12,1855.142,-0.276,Arte y recreación
2018-11,M12,1941.921,4.8877,Arte y recreación
2018-12,M12,1957.059,1.1334,Arte y recreación
2019-01,M12,2055.773,9.4368,Arte y recreación
2019-02,M12,1943.016,11.7734,Arte y recreación
2019-03,M12,2078.162,9.8175,Arte y recreación
2019-04,M12,1945.301,6.2119,Arte y recreación
2019-05,M12,1822.224,-8.2206,Arte y recreación
2019-06,M12,2050.904,7.7419,Arte y recreación
2019-07,M12,2041.698,2.1919,Arte y recreación
2019-08,M12,1935.862,2.0772,Arte y recreación
2019-09,M12,1862.341,-3.9388,Arte y recreación
2019-10,M12,2037.419,9.8255,Arte y recreación
2019-11,M12,1781.973,-8.2366,Arte y recreación
2019-12,M12,1913.797,-2.2106,Arte y recreación
2020-01,M12,2034.419,-1.0387,Arte y recreación
2020-02,M12,1891.74,-2.639,Arte y recreación
2020-03,M12,1649.7780263610116,-20.6136,Arte y recreación
2020-04,M12,1649.7780263610116,-15.1916,Arte y recreación
2020-05,M12,1649.7780263610116,-9.4635,Arte y recreación
2020-06,M12,1649.7780263610116,-19.5585,Arte y recreación
2020-07,M12,1649.7780263610116,-19.1958,Arte y recreación
2020-08,M12,1649.7780263610116,-14.7781,Arte y recreación
2020-09,M12,1649.7780263610116,-11.4138,Arte y recreación
2020-10,M12,1847.012,-9.3455,Arte y recreación
2020-11,M12,1649.7780263610116,-7.4185,Arte y recreación
2020-12,M12,1649.7780263610116,-13.7956,Arte y recreación
2021-01,M12,1649.7780263610116,-18.9067,Arte y recreación
2021-02,M12,1649.7780263610116,-12.7904,Arte y recreación
2021-03,M12,1649.7780263610116,0.0,Arte y recreación
2021-04,M12,1649.7780263610116,0.0,Arte y recreación
2021-05,M12,1649.7780263610116,0.0,Arte y recreación
2021-06,M12,1649.7780263610116,0.0,Arte y recreación
2021-07,M12,1649.7780263610116,0.0,Arte y recreación
2021-08,M12,1649.7780263610116,0.0,Arte y recreación
2021-09,M12,1649.7780263610116,0.0,Arte y recreación
2021-10,M12,1653.121,-10.4975,Arte y recreación
2021-11,M12,1677.887,1.7038,Arte y recreación
2021-12,M12,1779.695,7.8748,Arte y recreación
2022-01,M12,1649.7780263610116,0.0,Arte y recreación
2022-02,M12,1838.844,11.4601,Arte y recreación
2022-03,M12,1727.167,4.6909,Arte y recreación
2022-04,M12,1789.769,8.4854,Arte y recreación
2022-05,M12,1957.666,18.6624,Arte y recreación
2022-06,M12,1927.525,16.8354,Arte y recreación
2022-07,M12,1736.759,5.2723,Arte y recreación
2022-08,M12,1832.637,11.0839,Arte y recreación
2022-09,M12,1830.432,10.9502,Arte y recreación
2022-10,M12,1930.012,16.7496,Arte y recreación
2022-11,M12,2027.38,20.8294,Arte y recreación
2022-12,M12,1974.908,10.9689,Arte y recreación
2023-01,M12,1848.863,12.0674,Arte y recreación
2023-02,M12,1863.203,1.3247,Arte y recreación
2023-03,M12,1905.551,10.3281,Arte y recreación
2023-04,M12,1848.003,3.2537,Arte y recreación
2023-05,M12,1761.467,-10.0221,Arte y recreación
2023-06,M12,2032.858,5.4647,Arte y recreación
2023-07,M12,1954.4,12.5314,Arte y recreación
2023-08,M12,1958.225,6.8529,Arte y recreación
2023-09,M12,1986.406,8.5212,Arte y recreación
2023-10,M12,1937.731,0.3999,Arte y recreación
2023-11,M12,2040.023,0.6236,Arte y recreación
2023-12,M12,1958.281,-0.8419,Arte y recreación
2024-01,M12,1958.405,5.9248,Arte y recreación
2024-02,M12,2004.094,7.5618,Arte y recreación
2024-03,M12,1887.482,-0.9482,Arte y recreación
2024-04,M12,1855.489,0.4051,Arte y recreación
2024-05,M12,1992.181,13.0978,Arte y recreación
2024-06,M12,1927.056,-5.2046,Arte y recreación
2024-07,M12,1948.389,-0.3076,Arte y recreación
2024-08,M12,2153.161,9.9547,Arte y recreación
2024-09,M12,1997.25,0.5459,Arte y recreación
2024-10,M12,2000.831,3.2564,Arte y recreación
2024-11,M12,2077.966,1.8599,Arte y recreación
2024-12,M12,2005.262,2.3991,Arte y recreación
2025-01,M12,1981.464,1.1774,Arte y recreación
2025-02,M12,1892.303,-5.5781,Arte y recreación
2025-03,M12,1987.339,5.2905,Arte y recreación
2025-04,M12,1891.03,1.9155,Arte y recreación
2025-05,M12,1996.795,0.2316,Arte y recreación
2025-06,M12,1858.792,-3.5424,Arte y recreación
2025-07,M12,1981.455,1.6971,Arte y recreación
2025-08,M12,2096.637,-2.6252,Arte y recreación
2025-09,M12,2006.617,0.469,Arte y recreación
2025-10,M12,1928.317,-3.6242,Arte y recreación
2025-11,M12,2157.957,3.8495,Arte y recreación
2025-12,M12,2119.538,5.6988,Arte y recreación
2026-01,M12,1940.928,-2.0458,Arte y recreación
2026-02,M12,2080.624,9.9519,Arte y recreación
2026-03,M12,2026.905,1.9909,Arte y recreación
