fecha,macrosector_id,macrosector,ise_var_anual,ipc_var_anual,tpm,var_empleo_anual,ipp_var_anual,trm,trm_var_anual,ipc_var_Alimentos,ipc_var_Alojamiento,ipc_var_Bebidas_alc,ipc_var_Bienes_div,ipc_var_Educacion,ipc_var_Info_Com,ipc_var_Muebles,ipc_var_Vestuario,ipc_var_Recreacion,ipc_var_Restaurantes,ipc_var_Salud,ipc_var_Transporte,ipc_var_Total,ici,icco,costo_var,eoe_val,trm_ajustado,ise_norm,emp_norm,costo_norm,tpm_norm,trm_norm,eoe_norm,icds,estado,estado_nombre,vulnerabilidad
2021-04,M09,Inmobiliario,3.46,3.9764,1.75,-5.0951,,3650.776,-8.2118,3.9764,2.1263,2.8344,2.2739,-7.1235,0.3726,-0.3147,-2.6814,-0.1635,3.8318,4.2837,3.5161,1.9478,-5.1,25.6,2.1263,,1.64236,0.77,0.25,1.0,1.0,0.7,,0.8555,S1,Aceleración,Baja
2021-05,M09,Inmobiliario,3.3107,9.5176,1.75,24.9699,,3735.6661,-3.1757,9.5176,2.5758,2.7687,2.6395,-7.1063,0.3199,1.7292,-2.3274,-0.0273,4.76,4.124,4.3443,3.2957,-3.2,32.5,2.5758,,0.63514,0.71,0.8295,1.0,1.0,0.59,,0.9165,S1,Aceleración,Baja
2021-06,M09,Inmobiliario,2.726,8.5155,1.75,-6.8286,,3685.0427,-0.4474,8.5155,3.1817,2.8041,3.1513,-7.1065,0.1095,2.6799,-0.2499,0.1832,5.5173,4.021,5.0024,3.6348,5.8,37.2,3.1817,,0.08948,0.44,0.2273,1.0,1.0,0.48,,0.7959,S2,Crecimiento,Moderada
2021-07,M09,Inmobiliario,2.8051,9.8111,1.75,2.79,,3829.4181,4.6899,9.8111,3.343,2.9398,3.2518,-7.1065,0.0174,2.9177,0.022,0.5192,6.0742,3.721,4.9775,3.9701,16.3,35.8,3.343,,-0.93798,0.47,0.4318,1.0,1.0,0.34,,0.8189,S1,Aceleración,Baja
2021-08,M09,Inmobiliario,2.548,11.4953,1.75,-22.056,,3881.1835,2.5947,11.4953,3.4693,2.8341,3.0382,-3.1617,-3.6289,3.276,1.1025,0.5441,6.9304,3.2619,5.0552,4.441,15.6,43.5,3.4693,,-0.5189400000000001,0.44,0.0341,0.99,1.0,0.38,,0.7622,S2,Crecimiento,Moderada
2021-09,M09,Inmobiliario,2.3304,12.3974,1.75,-36.9063,,3821.5377,1.9018,12.3974,3.3517,3.1047,3.1331,-2.6899,-5.9514,3.549,0.9222,1.331,7.2211,3.4625,4.8079,4.5102,20.4,40.3,3.3517,,-0.38036000000000003,0.42,0.0,1.0,1.0,0.39,,0.7589,S2,Crecimiento,Moderada
2021-10,M09,Inmobiliario,2.1617,13.7595,2.0,-42.1089,,3773.3842,-1.5756,13.7595,3.7171,3.4555,3.6478,-0.2867,-12.231,3.8142,-2.437,1.0596,7.5458,3.9075,4.3903,4.5835,12.2,41.7,3.7171,,0.31512,0.31,0.0,0.99,1.0,0.53,,0.7483,S2,Crecimiento,Moderada
2021-11,M09,Inmobiliario,2.449,15.337,2.4833333333333334,-14.5175,,3902.901,5.8952,15.337,3.8898,3.7411,3.8079,0.7481,-11.7485,4.4246,0.6847,1.0802,8.245,4.0774,4.9137,5.2589,15.2,41.5,3.8898,,-1.17904,0.43,0.0909,0.98,1.0,0.32,,0.7617,S2,Crecimiento,Moderada
2021-12,M09,Inmobiliario,2.4882,17.2344,2.693548387096774,-23.0183,,3963.1335,14.339,17.2344,3.6773,4.6015,4.1855,2.757,-12.0975,4.337,-2.5978,1.0372,8.8327,3.9842,5.6897,5.6227,11.6,41.3,3.6773,,-2.8678000000000003,0.44,0.0341,0.99,1.0,0.12,,0.7482,S2,Crecimiento,Moderada
2022-01,M09,Inmobiliario,2.1907,19.9444,3.032258064516129,24.1035,,3999.6161,14.5588,19.9444,4.0217,5.1456,5.1416,2.757,-11.8446,7.118,1.7477,2.4628,10.7251,4.6767,6.8982,6.9446,12.7,39.5,4.0217,,-2.91176,0.33,0.8295,0.98,1.0,0.12,,0.833,S1,Aceleración,Baja
2022-02,M09,Inmobiliario,2.34,23.297,4.0,18.4628,,3935.8357,10.7281,23.297,4.4729,5.6266,5.8117,3.6662,-11.7306,8.8595,1.1542,2.4753,12.4084,5.289,7.4365,8.0052,15.5,37.4,4.4729,,-2.14562,0.42,0.7386,0.37,1.0,0.19,,0.637,S2,Crecimiento,Moderada
2022-03,M09,Inmobiliario,2.2575,25.3653,4.0,16.455,,3807.171,5.381,25.3653,4.3558,6.0452,6.7215,3.7234,-11.1415,10.5277,-1.1037,3.0292,13.5534,5.9804,7.3751,8.5279,13.6,35.5,4.3558,,-1.0762,0.39,0.6818,0.37,1.0,0.32,,0.6325,S2,Crecimiento,Moderada
2022-04,M09,Inmobiliario,2.0597,26.1691,5.0,50.7809,,3792.982,3.8952,26.1691,4.7539,6.2282,7.3711,2.847,-10.0094,11.7626,2.2258,4.1798,14.3683,6.4524,7.6788,9.2341,10.3,39.0,4.7539,,-0.7790400000000001,0.25,0.9773,0.35,0.64,0.37,,0.521,S3,Estabilidad,Moderada
2022-05,M09,Inmobiliario,1.9925,21.5992,5.967741935483871,15.5099,,4019.0794,7.5867,21.5992,5.3623,6.701,8.0479,2.9668,-7.1142,12.3147,2.7023,4.3884,14.7341,6.8098,7.6148,9.0668,14.4,39.0,5.3623,,-1.5173400000000001,0.17,0.6591,0.29,0.57,0.27,,0.4192,S3,Estabilidad,Moderada
2022-06,M09,Inmobiliario,2.0135,23.6494,6.0,4.1131,,3930.7667,6.6681,23.6494,5.8754,6.8449,8.4166,2.9668,-7.0854,13.0002,-0.0286,4.9781,15.1671,7.0261,8.3345,9.6738,11.5,33.7,5.8754,,-1.33362,0.2,0.4432,0.28,0.57,0.29,,0.3931,S4,Decrecimiento,Media
2022-07,M09,Inmobiliario,2.2512,24.6142,7.5,16.9016,,4367.8058,14.0593,24.6142,6.1339,6.8024,8.654,2.9668,-6.8968,13.5832,3.3788,4.9019,15.2017,7.6811,9.1176,10.2058,9.7,30.7,6.1339,,-2.8118600000000002,0.39,0.6932,0.27,0.47,0.13,,0.4041,S3,Estabilidad,Moderada
2022-08,M09,Inmobiliario,2.0067,25.5655,9.0,28.7939,,4322.4694,11.3699,25.5655,6.7367,6.8626,10.0138,2.5148,-6.6575,14.7474,3.7662,5.3261,15.7277,8.2061,9.481,10.836,7.1,26.9,6.7367,,-2.27398,0.18,0.8523,0.24,0.4,0.16,,0.3633,S4,Decrecimiento,Media
2022-09,M09,Inmobiliario,2.0325,26.6245,9.033333333333331,50.5075,,4433.651,16.0175,26.6245,6.9162,6.9128,10.8119,5.7652,-6.6482,16.1958,5.0548,5.2428,16.2712,8.24,9.5919,11.4399,7.0,23.4,6.9162,,-3.2035,0.22,0.9773,0.24,0.4,0.1,,0.3816,S4,Decrecimiento,Media
2022-10,M09,Inmobiliario,2.0534,27.022,10.03225806451613,41.1527,,4711.8303,24.8701,27.022,7.0371,7.0206,11.4845,5.8213,0.2107,16.7436,9.0652,6.4046,16.5497,8.4509,10.234,12.2218,-0.4,17.0,7.0371,,-4.97402,0.23,0.9659,0.22,0.25,0.03,,0.3183,S4,Decrecimiento,Media
2022-11,M09,Inmobiliario,1.6365,27.0819,11.0,23.2633,,4926.6607,26.2307,27.0819,6.8634,7.6796,12.2012,5.819,0.1776,17.3268,10.1062,7.9574,16.8355,8.7914,11.1934,12.5315,0.1,19.2,6.8634,,-5.2461400000000005,0.0,0.8068,0.24,0.2,0.02,,0.2549,S4,Decrecimiento,Media
2022-12,M09,Inmobiliario,1.7146,27.8099,11.419354838709678,48.301,,4788.4906,20.8259,27.8099,6.939,8.3744,13.0924,5.9816,0.2512,18.2538,11.2224,8.3579,18.5372,9.5336,11.5916,13.1225,-1.2,22.6,6.939,,-4.16518,0.02,0.9773,0.24,0.18,0.06,,0.2748,S4,Decrecimiento,Media
2023-01,M09,Inmobiliario,1.7676,26.177,12.048387096774194,33.6182,,4715.2039,17.8914,26.177,6.968,9.1801,13.8029,5.9816,0.1991,17.5225,7.3394,9.3286,19.3591,10.2951,13.9231,13.252,-1.2,22.6,6.968,,-3.5782800000000003,0.04,0.9091,0.23,0.16,0.08,,0.2594,S4,Decrecimiento,Media
2023-02,M09,Inmobiliario,1.7736,24.1399,12.75,39.5201,,4803.1125,22.0354,24.1399,7.2197,9.7408,14.6069,10.0641,0.0879,16.8841,7.0293,9.7189,18.7656,10.3845,14.8931,13.279,-1.2,22.6,7.2197,,-4.40708,0.05,0.9545,0.22,0.13,0.04,,0.2506,S4,Decrecimiento,Media
2023-03,M09,Inmobiliario,1.7429,21.8102,12.758064516129032,43.2972,,4766.3058,25.1928,21.8102,7.6771,10.2259,15.3187,9.9886,0.3157,16.4709,9.7667,10.432,18.6669,10.8619,16.034,13.3443,-1.2,22.6,7.6771,,-5.03856,0.02,0.9659,0.2,0.11,0.02,,0.2333,S4,Decrecimiento,Media
2023-04,M09,Inmobiliario,1.6711,18.4716,13.0,8.6856,,4542.6743,19.7652,18.4716,8.0333,11.046,15.2553,10.0982,0.2118,15.969,7.1749,9.6235,18.6025,11.0526,16.7468,12.8229,-1.2,22.6,8.0333,,-3.95304,0.01,0.5568,0.16,0.1,0.06,,0.1645,S5,Contracción,Alta
2023-05,M09,Inmobiliario,1.8073,15.6606,13.241935483870968,8.1589,,4540.089,12.9634,15.6606,8.135,11.5826,14.6782,9.9197,0.3213,15.5329,7.2309,9.2327,18.0134,11.3131,17.8188,12.3603,-1.2,22.6,8.135,,-2.59268,0.08,0.5341,0.13,0.07,0.13,,0.1544,S5,Contracción,Alta
2023-06,M09,Inmobiliario,1.76,14.3113,13.25,32.7365,,4209.268,7.0852,14.3113,8.067,11.7035,14.3813,9.9253,0.6018,14.6121,10.5298,8.6593,17.4262,11.2605,18.1887,12.1296,-1.2,22.6,8.067,,-1.41704,0.03,0.8977,0.14,0.06,0.28,,0.2025,S4,Decrecimiento,Media
2023-07,M09,Inmobiliario,1.6622,13.242,13.25,24.0612,,4069.2335,-6.8358,13.242,8.1351,11.9574,13.8563,9.9402,0.4932,14.0082,7.1856,8.6766,17.2495,10.8911,18.3225,11.7849,-0.2,21.7,8.1351,,1.3671600000000002,0.0,0.8182,0.12,0.06,0.68,,0.2032,S4,Decrecimiento,Media
2023-08,M09,Inmobiliario,1.8263,12.4434,13.25,62.74483652486751,,4070.7252,-5.8241,12.4434,7.9747,12.9266,12.6453,10.1709,0.452,12.8239,6.9842,9.131,16.1805,10.3763,18.5864,11.4273,3.7,12.4,7.9747,,1.16482,0.09,0.9886,0.17,0.06,0.65,,0.2522,S4,Decrecimiento,Media
2023-09,M09,Inmobiliario,1.9081,11.4743,13.25,17.647,,4004.5207,-9.6789,11.4743,7.7922,13.3284,12.0548,11.2505,0.4266,11.3554,5.791,8.5955,15.3212,10.3295,18.5621,10.9943,0.8,15.1,7.7922,,1.9357800000000003,0.12,0.7273,0.18,0.06,0.71,,0.229,S4,Decrecimiento,Media
2023-10,M09,Inmobiliario,2.0119,10.3647,13.25,36.7873,,4222.4332,-10.3866,10.3647,7.7361,13.2656,11.6241,11.4029,0.4325,10.5574,5.7537,8.2272,14.7409,10.0535,17.2639,10.4786,-3.7,14.7,7.7361,,2.07732,0.19,0.9432,0.19,0.06,0.74,,0.2713,S4,Decrecimiento,Media
2023-11,M09,Inmobiliario,2.1592,8.2458,13.25,9.3673,,4038.8047,-18.0215,8.2458,8.7475,12.7813,10.8649,11.4094,0.3647,9.8537,5.654,7.4176,14.3472,10.0301,16.5399,10.1486,-7.1,12.3,8.7475,,3.6043000000000003,0.3,0.5795,0.09,0.06,0.97,,0.2187,S4,Decrecimiento,Media
2023-12,M09,Inmobiliario,2.1096,4.9999,13.153225806451612,-8.9672,,3948.2068,-17.548,4.9999,9.259,11.9487,10.0762,11.4101,0.1214,8.9389,5.2331,7.0954,13.2232,9.4916,15.4248,9.276,-4.3,16.6,9.259,,3.5096,0.27,0.1591,0.05,0.08,0.96,,0.1536,S5,Contracción,Alta
2024-01,M09,Inmobiliario,2.0584,2.9628,13.0,15.6469,,3915.1987,-16.9665,2.9628,9.6384,11.5518,9.0407,11.4101,-0.0823,7.2332,5.1282,5.312,11.7022,8.9255,13.2173,8.3466,0.2,14.5,9.6384,,3.3933,0.24,0.6591,0.02,0.1,0.95,,0.211,S4,Decrecimiento,Media
2024-02,M09,Inmobiliario,2.0809,1.8899,12.75,29.547,,3931.4386,-18.1481,1.8899,9.7697,11.3839,7.2479,11.6582,0.2091,5.4925,4.8824,4.0032,11.0602,8.2058,11.9661,7.7374,-0.3,10.9,9.7697,,3.62962,0.25,0.8523,0.01,0.13,0.98,,0.2462,S4,Decrecimiento,Media
2024-03,M09,Inmobiliario,2.1547,1.7334,12.653225806451612,8.7474,,3899.3413,-18.1894,1.7334,9.5773,10.8091,5.793,11.6035,0.1601,4.2205,4.2546,2.7579,10.6205,7.9054,11.7158,7.3627,-2.6,14.1,9.5773,,3.63788,0.29,0.5682,0.03,0.14,0.99,,0.2255,S4,Decrecimiento,Media
2024-04,M09,Inmobiliario,2.2343,2.9844,12.25,-2.9692,,3867.9753,-14.8525,2.9844,9.3403,9.7177,5.3498,11.4027,0.0253,3.5808,3.7451,2.0196,9.7968,7.1849,10.4154,7.1633,-3.4,15.3,9.3403,,2.9705,0.37,0.2955,0.04,0.15,0.81,,0.1982,S5,Contracción,Alta
2024-05,M09,Inmobiliario,2.3242,4.3992,11.766129032258064,19.7043,,3869.1006,-14.7792,4.3992,9.1423,8.5933,5.3964,11.4172,-0.1934,3.261,3.3355,1.9782,9.7599,6.6706,9.0668,7.1569,-5.4,12.5,9.1423,,2.9558400000000002,0.41,0.7614,0.07,0.17,0.8,,0.2803,S4,Decrecimiento,Media
2024-06,M09,Inmobiliario,2.3426,5.266,11.75,28.6228,,4042.797,-3.9549,5.266,9.2509,8.1549,5.1796,11.2129,-0.1533,3.1654,3.0643,1.9972,9.5716,6.7812,8.1049,7.1825,-3.1,8.6,9.2509,,0.79098,0.42,0.8409,0.06,0.18,0.61,,0.2819,S4,Decrecimiento,Media
2024-07,M09,Inmobiliario,2.2591,5.2599,11.266129032258064,15.2474,,4036.9219,-0.794,5.2599,9.0641,8.0139,5.2051,11.1979,-0.2856,2.8727,2.5048,1.685,9.0733,6.4562,6.8797,6.86,-1.2,17.0,9.0641,,0.15880000000000002,0.39,0.6477,0.08,0.19,0.51,,0.2575,S4,Decrecimiento,Media
2024-08,M09,Inmobiliario,2.2846,3.3784,10.75,-18.3309,,4065.5465,-0.1272,3.3784,8.7257,7.0343,4.7269,10.5999,-0.7151,2.6133,2.3058,0.4391,8.8481,6.3416,6.0635,6.1204,-1.4,13.8,8.7257,,0.025440000000000004,0.4,0.0568,0.1,0.22,0.45,,0.1963,S5,Contracción,Alta
2024-09,M09,Inmobiliario,2.2202,2.7328,10.75,-9.9083,,4182.5123,4.4448,2.7328,8.4867,6.2445,4.0472,10.7575,-0.7612,2.3065,2.2162,-0.0115,9.0753,6.1602,5.611,5.8088,1.3,12.2,8.4867,,-0.88896,0.36,0.1477,0.11,0.22,0.34,,0.2,S4,Decrecimiento,Media
2024-10,M09,Inmobiliario,2.1935,1.7474,10.25,-2.2204,,4249.47,0.6403,1.7474,8.066,5.9289,3.6806,10.6476,-0.9797,2.2144,2.134,-0.7291,8.9339,5.8638,5.6231,5.4061,-0.4,17.8,8.066,,-0.12806,0.33,0.3068,0.15,0.24,0.42,,0.241,S4,Decrecimiento,Media
2024-11,M09,Inmobiliario,2.1754,2.3447,9.75,7.1986,,4408.6523,9.1574,2.3447,7.2536,5.8282,3.676,10.6175,-1.0082,2.2519,2.1342,0.7348,8.4119,5.6307,5.0526,5.1974,-2.8,17.6,7.2536,,-1.8314800000000002,0.31,0.5,0.21,0.26,0.23,,0.2798,S4,Decrecimiento,Media
2024-12,M09,Inmobiliario,2.1804,3.3149,9.67741935483871,59.1989,,4385.1487,11.0668,3.3149,6.9563,5.5701,3.3314,10.6155,-0.9267,2.1822,2.0564,-0.213,7.8686,5.542,5.191,5.2031,-0.2,20.6,6.9563,,-2.21336,0.32,0.9773,0.24,0.27,0.18,,0.3537,S4,Decrecimiento,Media
2025-01,M09,Inmobiliario,2.2171,4.4939,9.5,30.6705,,4307.5674,10.0217,4.4939,6.4838,5.0819,2.8988,10.6155,-0.9927,2.1975,1.6016,-0.1809,8.0625,5.474,4.9013,5.223,2.0,21.6,6.4838,,-2.00434,0.35,0.875,0.26,0.31,0.21,,0.3668,S4,Decrecimiento,Media
2025-02,M09,Inmobiliario,2.1941,4.5632,9.5,-21.6373,,4127.9539,4.9986,4.5632,6.5813,4.9152,3.4278,7.382,-1.2365,2.4628,1.4446,0.8096,7.7335,5.4183,5.6403,5.2766,0.2,24.5,6.5813,,-0.9997199999999999,0.34,0.0341,0.25,0.31,0.32,,0.2592,S4,Decrecimiento,Media
2025-03,M09,Inmobiliario,2.0575,4.6724,9.5,15.166,,4137.6845,6.1124,4.6724,6.2889,4.6909,3.5271,7.2726,-1.4268,2.6371,1.5048,1.5537,7.3436,5.2959,4.8779,5.09,2.1,21.8,6.2889,,-1.22248,0.23,0.6364,0.27,0.31,0.3,,0.3277,S4,Decrecimiento,Media
2025-04,M09,Inmobiliario,1.867,4.6068,9.5,23.3403,,4280.258,10.6589,4.6068,6.0911,4.6386,3.6631,7.3801,-1.5087,2.738,1.841,2.2923,7.7133,5.313,5.2909,5.1623,-0.3,24.9,6.0911,,-2.13178,0.11,0.8068,0.28,0.31,0.19,,0.3309,S4,Decrecimiento,Media
2025-05,M09,Inmobiliario,1.7995,4.7059,9.258064516129032,14.237,,4203.3771,8.6396,4.7059,5.8205,4.9324,3.5192,7.3541,-1.4973,2.7873,2.0339,1.7876,7.4081,5.3434,5.2595,5.0521,6.1,21.0,5.8205,,-1.7279200000000001,0.07,0.625,0.29,0.32,0.25,,0.312,S4,Decrecimiento,Media
2025-06,M09,Inmobiliario,1.7973,4.3145,9.25,-11.6874,,4113.485,1.7485,4.3145,5.2264,5.1358,3.6084,7.5589,-1.4615,2.9211,2.0994,1.6821,7.4444,5.2012,5.2733,4.8201,1.5,24.0,5.2264,,-0.3497,0.06,0.1023,0.32,0.4,0.39,,0.2885,S4,Decrecimiento,Media
2025-07,M09,Inmobiliario,1.8521,4.9444,9.25,-0.1099,,4040.8484,0.0973,4.9444,4.9531,4.9456,3.547,7.5589,-1.097,3.1471,2.1046,1.7175,7.5859,5.3586,5.3649,4.9005,6.7,27.2,4.9531,,-0.01946,0.1,0.3636,0.33,0.4,0.43,,0.3332,S4,Decrecimiento,Media
2025-08,M09,Inmobiliario,1.9396,6.132,9.25,13.7911,,4047.4116,-0.4461,6.132,4.7004,5.3306,4.0013,7.8713,-0.8514,3.1805,2.0191,1.6316,7.7777,5.6712,5.1893,5.0956,5.3,26.5,4.7004,,0.08922000000000001,0.13,0.6136,0.36,0.4,0.47,,0.3817,S4,Decrecimiento,Media
2025-09,M09,Inmobiliario,1.999,6.2051,9.25,10.5817,,3922.212,-6.2235,6.2051,4.8372,6.3828,4.4296,7.2944,0.5516,3.3187,2.1464,1.7357,7.4725,5.992,5.0508,5.1767,9.0,20.4,4.8372,,1.2447,0.17,0.5909,0.34,0.4,0.67,,0.3884,S4,Decrecimiento,Media
2025-10,M09,Inmobiliario,2.009,6.6446,9.25,0.5001,,3877.8448,-8.7452,6.6446,5.3048,6.5557,4.6616,7.3374,0.6937,3.4874,2.2527,2.7423,7.6116,6.5042,5.2116,5.5122,4.9,22.1,5.3048,,1.7490400000000002,0.18,0.3864,0.3,0.4,0.7,,0.3517,S4,Decrecimiento,Media
2025-11,M09,Inmobiliario,2.0455,5.7401,9.25,16.7877,,3786.1833,-14.1193,5.7401,5.2857,6.4646,4.7863,7.3617,1.0877,3.5023,2.0025,0.5652,7.6464,6.8759,5.3271,5.3011,-4.3,22.3,5.2857,,2.8238600000000003,0.22,0.6818,0.31,0.4,0.78,,0.403,S3,Estabilidad,Moderada
2025-12,M09,Inmobiliario,2.0268,5.0721,9.25,-8.7221,,3791.4719,-13.5384,5.0721,4.7551,6.3658,4.9738,7.3648,1.222,3.3131,2.1197,1.8459,7.9081,7.2043,5.3491,5.0999,-0.7,17.8,4.7551,,2.70768,0.21,0.1818,0.35,0.4,0.76,,0.3489,S4,Decrecimiento,Media
2026-01,M09,Inmobiliario,2.0149,5.1082,9.25,-10.5826,,3702.999,-14.035,5.1082,4.5902,7.5824,5.2347,7.3648,1.481,4.1246,2.452,2.5363,9.0087,7.3825,5.7942,5.3536,-1.5,26.0,4.5902,,2.8070000000000004,0.2,0.125,0.37,0.4,0.77,,0.3473,S4,Decrecimiento,Media
2026-02,M09,Inmobiliario,1.9557,5.8357,10.214285714285714,7.3981,,3675.6414,-10.9573,5.8357,3.8535,7.7555,5.4532,7.4368,1.5129,4.734,2.6094,1.6779,9.6121,7.8182,5.2742,5.29,0.9,22.6,3.8535,,2.19146,0.14,0.5114,0.99,0.25,0.75,,0.5388,S3,Estabilidad,Moderada
2026-03,M09,Inmobiliario,1.9906,6.2705,10.25,1.3342,,3717.5574,-10.1537,6.2705,4.1538,6.7503,6.0936,7.5396,4.7289,5.2311,2.6129,2.3806,9.9232,7.8704,4.6143,5.5589,-2.3,22.8,4.1538,,2.03074,0.15,0.3977,0.38,0.24,0.73,,0.3206,S4,Decrecimiento,Media
2026-04,M09,Inmobiliario,1.9906,6.7057,11.25,1.3342,,3617.5187,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-2.3,22.8,4.11,,3.09672,0.15,0.3977,0.98,0.2,0.82,,0.5083,S3,Estabilidad,Moderada
2015-01,M10,Servicios profesionales,3.8131,6.7057,4.5,,,2397.2581,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.8,22.7,6.7057,,3.09672,0.85,,0.71,0.79,0.82,,0.771,S2,Crecimiento,Moderada
2015-02,M10,Servicios profesionales,1.7595,6.7057,4.5,,,2420.6725,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,7.3,21.4,6.7057,,3.09672,0.55,,0.71,0.79,0.82,,0.7243,S2,Crecimiento,Moderada
2015-03,M10,Servicios profesionales,0.8935,6.7057,4.5,,,2585.3623,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,20.3,6.7057,,3.09672,0.4,,0.71,0.79,0.82,,0.7009,S2,Crecimiento,Moderada
2015-04,M10,Servicios profesionales,0.1049,6.7057,4.5,,,2505.248,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-0.1,18.1,6.7057,,3.09672,0.31,,0.71,0.79,0.82,,0.6869,S2,Crecimiento,Moderada
2015-05,M10,Servicios profesionales,-0.2876,6.7057,4.5,,,2437.5352,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.9,18.7,6.7057,,3.09672,0.24,,0.71,0.79,0.82,,0.6759,S2,Crecimiento,Moderada
2015-06,M10,Servicios profesionales,-0.2562,6.7057,4.5,,,2562.4777,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,20.6,6.7057,,3.09672,0.25,,0.71,0.79,0.82,,0.6775,S2,Crecimiento,Moderada
2015-07,M10,Servicios profesionales,1.1721,6.7057,4.5,,,2732.0358,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,0.1,18.2,6.7057,,3.09672,0.44,,0.71,0.79,0.82,,0.7071,S2,Crecimiento,Moderada
2015-08,M10,Servicios profesionales,0.6562,6.7057,4.5,,,3012.5874,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.9,17.8,6.7057,,3.09672,0.39,,0.71,0.79,0.82,,0.6993,S2,Crecimiento,Moderada
2015-09,M10,Servicios profesionales,-0.2986,6.7057,4.525,,,3066.408,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,6.3,20.9,6.7057,,3.09672,0.23,,0.71,0.69,0.82,,0.6339,S2,Crecimiento,Moderada
2015-10,M10,Servicios profesionales,-1.8711,6.7057,4.75,,,2929.4723,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,2.1,20.5,6.7057,,3.09672,0.12,,0.71,0.67,0.82,,0.6086,S2,Crecimiento,Moderada
2015-11,M10,Servicios profesionales,-3.6313,6.7057,5.225,,,3001.3763,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,-3.3,18.7,6.7057,,3.09672,0.04,,0.71,0.64,0.82,,0.584,S3,Estabilidad,Moderada
2015-12,M10,Servicios profesionales,-4.0246,6.7057,5.588709677419355,,,3244.2016,-15.4836,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,1.3,23.5,6.7057,,3.09672,0.02,,0.71,0.6,0.82,,0.5647,S3,Estabilidad,Moderada
2016-01,M10,Servicios profesionales,-3.4752,6.7057,5.75,1.1142,,3270.1952,36.414,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.3,19.5,6.7057,,-7.282800000000001,0.05,0.4091,0.71,0.59,0.01,,0.5014,S3,Estabilidad,Moderada
2016-02,M10,Servicios profesionales,-2.3616,6.7057,6.068965517241379,8.7858,,3354.9569,38.5961,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,10.4,25.4,6.7057,,-7.71922,0.1,0.8182,0.71,0.57,0.0,,0.5536,S3,Estabilidad,Moderada
2016-03,M10,Servicios profesionales,-3.1883,6.7057,6.330645161290323,3.6104,,3128.789,21.0194,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,4.1,25.5,6.7057,,-4.203880000000001,0.06,0.5795,0.71,0.55,0.05,,0.5129,S3,Estabilidad,Moderada
2016-04,M10,Servicios profesionales,-2.151,6.7057,6.5,18.8492,,2997.727,19.6579,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.9,26.0,6.7057,,-3.9315800000000003,0.11,0.9773,0.71,0.54,0.07,,0.5688,S3,Estabilidad,Moderada
2016-05,M10,Servicios profesionales,-2.4905,6.7057,6.991935483870968,7.088,,2993.5084,22.8088,6.7057,4.11,6.9148,6.1084,7.5831,4.8766,5.7883,2.6704,2.5179,9.6104,8.2116,4.9486,5.6813,5.2,28.5,6.7057,,-4.5617600000000005,0.09,0.75,0.71,0.52,0.03,,0.5274,S3,Estabilidad,Moderada
